open,close,high,low,uptrend,timestamp,sequence,date
5061.984736800001,5067.899699200001,5067.899699200001,5061.984736800001,True,1769487300000,000111111110000010111111101,2026-01-27 04:15:00
5067.899699200001,5073.814661600001,5073.814661600001,5067.899699200001,True,1769488620000,0001111111100000101111111011,2026-01-27 04:37:00
5067.899699200001,5061.984736800001,5067.899699200001,5061.984736800001,False,1769497440000,00011111111000001011111110110,2026-01-27 07:04:00
5067.899699200001,5073.814661600001,5073.814661600001,5067.899699200001,True,1769499840000,000111111110000010111111101101,2026-01-27 07:44:00
5073.814661600001,5079.729624000001,5079.729624000001,5073.814661600001,True,1769500020000,0001111111100000101111111011011,2026-01-27 07:47:00
5079.729624000001,5085.644586400002,5085.644586400002,5079.729624000001,True,1769500860000,00011111111000001011111110110111,2026-01-27 08:01:00
5085.644586400002,5091.559548800002,5091.559548800002,5085.644586400002,True,1769503620000,000111111110000010111111101101111,2026-01-27 08:47:00
5091.559548800002,5097.474511200002,5097.474511200002,5091.559548800002,True,1769506680000,0001111111100000101111111011011111,2026-01-27 09:38:00
5091.559548800002,5085.644586400002,5091.559548800002,5085.644586400002,False,1769508120000,00011111111000001011111110110111110,2026-01-27 10:02:00
5085.644586400002,5079.729624000001,5085.644586400002,5079.729624000001,False,1769508480000,000111111110000010111111101101111100,2026-01-27 10:08:00
5085.644586400002,5091.559548800002,5091.559548800002,5085.644586400002,True,1769513880000,0001111111100000101111111011011111001,2026-01-27 11:38:00
5091.559548800002,5097.474511200002,5097.474511200002,5091.559548800002,True,1769515140000,00011111111000001011111110110111110011,2026-01-27 11:59:00
5091.559548800002,5085.644586400002,5091.559548800002,5085.644586400002,False,1769517000000,000111111110000010111111101101111100110,2026-01-27 12:30:00
5085.644586400002,5079.729624000001,5085.644586400002,5079.729624000001,False,1769521620000,0001111111100000101111111011011111001100,2026-01-27 13:47:00
5079.729624000001,5073.814661600001,5079.729624000001,5073.814661600001,False,1769521800000,00011111111000001011111110110111110011000,2026-01-27 13:50:00
5079.729624000001,5085.644586400002,5085.644586400002,5079.729624000001,True,1769524320000,000111111110000010111111101101111100110001,2026-01-27 14:32:00
5085.644586400002,5091.559548800002,5091.559548800002,5085.644586400002,True,1769526900000,0001111111100000101111111011011111001100011,2026-01-27 15:15:00
5085.644586400002,5079.729624000001,5085.644586400002,5079.729624000001,False,1769528040000,00011111111000001011111110110111110011000110,2026-01-27 15:34:00
5079.729624000001,5073.814661600001,5079.729624000001,5073.814661600001,False,1769528520000,000111111110000010111111101101111100110001100,2026-01-27 15:42:00
5073.814661600001,5067.899699200001,5073.814661600001,5067.899699200001,False,1769529840000,0001111111100000101111111011011111001100011000,2026-01-27 16:04:00
5067.899699200001,5061.984736800001,5067.899699200001,5061.984736800001,False,1769529900000,00011111111000001011111110110111110011000110000,2026-01-27 16:05:00
5061.984736800001,5056.069774400001,5061.984736800001,5056.069774400001,False,1769530560000,000111111110000010111111101101111100110001100000,2026-01-27 16:16:00
5061.984736800001,5067.899699200001,5067.899699200001,5061.984736800001,True,1769531400000,0001111111100000101111111011011111001100011000001,2026-01-27 16:30:00
5067.899699200001,5073.814661600001,5073.814661600001,5067.899699200001,True,1769531760000,00011111111000001011111110110111110011000110000011,2026-01-27 16:36:00
5073.814661600001,5079.729624000001,5079.729624000001,5073.814661600001,True,1769532120000,000111111110000010111111101101111100110001100000111,2026-01-27 16:42:00
5073.814661600001,5067.899699200001,5073.814661600001,5067.899699200001,False,1769532540000,0001111111100000101111111011011111001100011000001110,2026-01-27 16:49:00
5067.899699200001,5061.984736800001,5067.899699200001,5061.984736800001,False,1769532660000,00011111111000001011111110110111110011000110000011100,2026-01-27 16:51:00
5061.984736800001,5056.069774400001,5061.984736800001,5056.069774400001,False,1769533080000,000111111110000010111111101101111100110001100000111000,2026-01-27 16:58:00
