open,close,high,low,uptrend,timestamp,sequence
5077.88,5083.7884252,5083.7884252,5077.88,True,1769403960000,1
5083.7884252,5089.696850400001,5089.696850400001,5083.7884252,True,1769417040000,11
5089.696850400001,5095.605275600001,5095.605275600001,5089.696850400001,True,1769417100000,111
5095.605275600001,5101.513700800001,5101.513700800001,5095.605275600001,True,1769417220000,1111
5101.513700800001,5107.422126000001,5107.422126000001,5101.513700800001,True,1769417220000,11111
