time,open,high,low,close,tick_volume,spread,real_volume
2026-01-23 08:30:00,4953.02,4955.54,4951.75,4954.65,557,12,0
2026-01-23 08:31:00,4954.66,4955.84,4951.35,4952.23,484,12,0
2026-01-23 08:32:00,4952.23,4953.24,4950.8,4953.2,390,12,0
2026-01-23 08:33:00,4953.19,4953.2,4951.14,4951.48,340,12,0
2026-01-23 08:34:00,4951.49,4954.36,4951.38,4953.92,347,12,0
2026-01-23 08:35:00,4953.92,4954.72,4953.26,4953.27,290,12,0
2026-01-23 08:36:00,4953.27,4954.63,4953.1,4954.11,345,12,0
2026-01-23 08:37:00,4954.1,4954.75,4953.28,4953.37,165,14,0
2026-01-23 08:38:00,4953.37,4954.89,4953.34,4954.35,202,12,0
2026-01-23 08:39:00,4954.35,4955.02,4954.28,4954.52,189,13,0
2026-01-23 08:40:00,4954.52,4954.52,4951.68,4951.82,330,12,0
2026-01-23 08:41:00,4951.85,4952.1,4951.5,4951.52,254,12,0
2026-01-23 08:42:00,4951.53,4953.29,4950.23,4953.28,369,15,0
2026-01-23 08:43:00,4953.36,4954.44,4952.55,4953.85,383,12,0
2026-01-23 08:44:00,4953.85,4953.9,4953.03,4953.03,269,12,0
2026-01-23 08:45:00,4953.03,4955.29,4953.03,4953.93,298,12,0
2026-01-23 08:46:00,4953.93,4954.38,4953.18,4953.42,231,12,0
2026-01-23 08:47:00,4953.44,4954.32,4953.06,4953.11,229,12,0
2026-01-23 08:48:00,4953.11,4953.11,4951.54,4952.2,272,12,0
2026-01-23 08:49:00,4952.19,4953.69,4951.31,4951.95,285,12,0
2026-01-23 08:50:00,4951.97,4953.75,4950.82,4953.59,378,12,0
2026-01-23 08:51:00,4953.59,4954.03,4952.07,4952.71,400,12,0
2026-01-23 08:52:00,4952.72,4955.14,4952.56,4953.77,345,12,0
2026-01-23 08:53:00,4953.77,4955.03,4953.63,4954.99,370,12,0
2026-01-23 08:54:00,4955.01,4955.8,4954.85,4955.28,290,12,0
2026-01-23 08:55:00,4955.3,4955.33,4953.49,4953.76,387,12,0
2026-01-23 08:56:00,4953.76,4954.42,4952.47,4953.3,413,12,0
2026-01-23 08:57:00,4953.3,4954.03,4952.56,4953.52,247,12,0
2026-01-23 08:58:00,4953.55,4955.66,4953.22,4955.36,402,12,0
2026-01-23 08:59:00,4955.36,4956.21,4953.27,4953.67,378,12,0
2026-01-23 09:00:00,4953.64,4955.0,4952.31,4954.34,413,12,0
2026-01-23 09:01:00,4954.33,4954.94,4953.16,4953.2,247,12,0
2026-01-23 09:02:00,4953.2,4955.55,4953.19,4954.79,429,12,0
2026-01-23 09:03:00,4954.73,4955.72,4954.02,4955.69,446,12,0
2026-01-23 09:04:00,4955.7,4956.4,4954.67,4955.22,381,12,0
2026-01-23 09:05:00,4955.22,4955.95,4953.81,4955.65,340,12,0
2026-01-23 09:06:00,4955.65,4957.15,4955.48,4956.84,330,12,0
2026-01-23 09:07:00,4956.84,4957.42,4956.41,4957.0,221,12,0
2026-01-23 09:08:00,4957.02,4958.02,4957.02,4957.66,237,12,0
2026-01-23 09:09:00,4957.66,4957.66,4955.29,4956.24,355,12,0
2026-01-23 09:10:00,4956.24,4956.33,4954.84,4954.93,276,12,0
2026-01-23 09:11:00,4954.94,4955.77,4954.48,4955.15,218,12,0
2026-01-23 09:12:00,4955.16,4956.07,4954.06,4955.78,355,12,0
2026-01-23 09:13:00,4955.76,4956.43,4955.28,4956.01,202,12,0
2026-01-23 09:14:00,4956.01,4956.62,4955.59,4956.06,125,13,0
2026-01-23 09:15:00,4956.09,4956.73,4955.93,4956.08,165,12,0
2026-01-23 09:16:00,4956.08,4956.58,4955.23,4956.02,197,12,0
2026-01-23 09:17:00,4956.02,4956.49,4955.4,4956.35,209,12,0
2026-01-23 09:18:00,4956.35,4956.46,4955.62,4956.3,180,12,0
2026-01-23 09:19:00,4956.3,4957.54,4956.16,4957.15,209,12,0
2026-01-23 09:20:00,4957.15,4959.59,4956.95,4959.59,217,12,0
2026-01-23 09:21:00,4959.59,4959.63,4957.2,4957.2,218,12,0
2026-01-23 09:22:00,4957.2,4957.62,4956.28,4956.44,164,12,0
2026-01-23 09:23:00,4956.41,4956.62,4955.64,4955.72,177,12,0
2026-01-23 09:24:00,4955.72,4955.72,4951.89,4951.91,315,12,0
2026-01-23 09:25:00,4951.89,4954.3,4951.79,4952.63,456,12,0
2026-01-23 09:26:00,4952.63,4954.89,4952.33,4953.3,445,12,0
2026-01-23 09:27:00,4953.3,4955.6,4953.25,4954.48,477,12,0
2026-01-23 09:28:00,4954.48,4955.77,4954.25,4955.75,254,12,0
2026-01-23 09:29:00,4955.75,4957.13,4955.39,4957.13,176,12,0
2026-01-23 09:30:00,4957.13,4958.71,4955.48,4955.49,427,12,0
2026-01-23 09:31:00,4955.49,4956.68,4955.12,4956.3,299,12,0
2026-01-23 09:32:00,4956.3,4956.69,4955.16,4955.19,319,12,0
2026-01-23 09:33:00,4955.18,4955.84,4953.92,4955.52,303,12,0
2026-01-23 09:34:00,4955.52,4956.42,4955.32,4956.29,205,12,0
2026-01-23 09:35:00,4956.29,4956.96,4955.45,4955.67,244,12,0
2026-01-23 09:36:00,4955.66,4956.45,4954.29,4954.29,323,12,0
2026-01-23 09:37:00,4954.29,4955.22,4952.97,4954.93,366,12,0
2026-01-23 09:38:00,4954.84,4954.84,4952.7,4953.31,444,12,0
2026-01-23 09:39:00,4953.31,4954.37,4952.55,4952.94,344,12,0
2026-01-23 09:40:00,4952.93,4953.69,4952.35,4952.74,314,12,0
2026-01-23 09:41:00,4952.74,4953.09,4951.52,4951.8,297,12,0
2026-01-23 09:42:00,4951.8,4953.17,4951.45,4951.59,351,12,0
2026-01-23 09:43:00,4951.59,4952.57,4947.31,4947.58,864,12,0
2026-01-23 09:44:00,4947.58,4948.95,4946.15,4946.26,806,12,0
2026-01-23 09:45:00,4946.26,4947.83,4945.25,4947.71,495,12,0
2026-01-23 09:46:00,4947.72,4950.58,4947.08,4948.66,476,12,0
2026-01-23 09:47:00,4948.66,4949.51,4947.14,4947.8,461,12,0
2026-01-23 09:48:00,4947.8,4948.82,4945.97,4946.92,430,12,0
2026-01-23 09:49:00,4946.92,4946.95,4942.96,4944.25,465,12,0
2026-01-23 09:50:00,4944.25,4946.06,4944.19,4946.06,333,12,0
2026-01-23 09:51:00,4946.06,4947.09,4945.13,4947.05,327,12,0
2026-01-23 09:52:00,4947.06,4949.23,4947.05,4948.63,352,12,0
2026-01-23 09:53:00,4948.63,4949.74,4948.58,4949.74,222,12,0
2026-01-23 09:54:00,4949.74,4950.32,4948.81,4950.29,347,12,0
2026-01-23 09:55:00,4950.29,4951.23,4950.0,4950.11,279,12,0
2026-01-23 09:56:00,4950.11,4950.41,4948.63,4949.13,265,12,0
2026-01-23 09:57:00,4949.12,4949.22,4945.38,4945.57,358,12,0
2026-01-23 09:58:00,4945.57,4946.97,4945.06,4945.72,364,12,0
2026-01-23 09:59:00,4945.72,4945.73,4944.01,4944.49,310,12,0
2026-01-23 10:00:00,4944.49,4945.38,4941.52,4945.08,565,12,0
2026-01-23 10:01:00,4945.08,4945.45,4942.5,4944.07,458,12,0
2026-01-23 10:02:00,4944.06,4946.07,4944.06,4944.4,437,12,0
2026-01-23 10:03:00,4944.4,4946.16,4943.46,4946.12,423,12,0
2026-01-23 10:04:00,4946.12,4946.79,4944.7,4946.35,356,12,0
2026-01-23 10:05:00,4946.35,4946.84,4944.04,4944.48,288,12,0
2026-01-23 10:06:00,4944.48,4947.11,4943.51,4946.78,425,12,0
2026-01-23 10:07:00,4946.78,4946.78,4945.61,4945.76,229,12,0
2026-01-23 10:08:00,4945.83,4947.51,4945.67,4946.35,227,12,0
2026-01-23 10:09:00,4946.34,4946.95,4945.68,4946.78,250,12,0
2026-01-23 10:10:00,4946.78,4946.78,4945.09,4945.74,257,12,0
2026-01-23 10:11:00,4945.74,4945.74,4941.23,4941.65,464,12,0
2026-01-23 10:12:00,4941.6,4942.62,4940.6,4942.26,393,12,0
2026-01-23 10:13:00,4942.3,4944.26,4942.09,4944.2,309,12,0
2026-01-23 10:14:00,4944.2,4944.2,4941.76,4942.17,393,12,0
2026-01-23 10:15:00,4942.17,4942.52,4939.61,4942.44,493,12,0
2026-01-23 10:16:00,4942.44,4942.83,4941.72,4941.72,300,12,0
2026-01-23 10:17:00,4941.72,4942.27,4938.97,4939.09,401,12,0
2026-01-23 10:18:00,4939.04,4940.13,4937.74,4938.5,569,12,0
2026-01-23 10:19:00,4938.5,4940.03,4937.84,4939.06,498,12,0
2026-01-23 10:20:00,4939.06,4939.06,4930.19,4930.86,785,12,0
2026-01-23 10:21:00,4930.85,4933.77,4930.85,4932.58,676,12,0
2026-01-23 10:22:00,4932.58,4932.84,4927.83,4927.97,668,12,0
2026-01-23 10:23:00,4927.97,4928.39,4921.81,4922.85,732,12,0
2026-01-23 10:24:00,4922.89,4925.74,4920.0,4920.62,901,12,0
2026-01-23 10:25:00,4920.62,4920.78,4912.91,4914.68,1023,12,0
2026-01-23 10:26:00,4914.65,4919.73,4911.62,4912.82,1001,12,0
2026-01-23 10:27:00,4912.82,4912.85,4906.16,4906.69,1098,12,0
2026-01-23 10:28:00,4906.7,4906.8,4901.5,4906.69,1133,12,0
2026-01-23 10:29:00,4906.67,4913.86,4906.67,4913.35,805,12,0
2026-01-23 10:30:00,4913.35,4917.6,4913.24,4915.2,705,12,0
2026-01-23 10:31:00,4915.2,4915.2,4910.54,4913.1,642,12,0
2026-01-23 10:32:00,4913.04,4915.02,4911.46,4914.96,520,12,0
2026-01-23 10:33:00,4914.98,4919.09,4914.52,4918.37,531,12,0
2026-01-23 10:34:00,4918.27,4920.03,4918.13,4919.86,422,12,0
2026-01-23 10:35:00,4919.84,4920.69,4914.8,4918.54,568,12,0
2026-01-23 10:36:00,4918.54,4922.15,4917.97,4921.85,548,12,0
2026-01-23 10:37:00,4921.85,4924.34,4920.07,4924.34,569,12,0
2026-01-23 10:38:00,4924.34,4924.34,4922.68,4922.96,558,12,0
2026-01-23 10:39:00,4922.96,4924.33,4920.99,4921.18,577,12,0
2026-01-23 10:40:00,4921.18,4923.53,4919.9,4923.2,588,12,0
2026-01-23 10:41:00,4923.17,4923.18,4920.69,4922.51,488,12,0
2026-01-23 10:42:00,4922.51,4923.6,4922.17,4923.32,366,12,0
2026-01-23 10:43:00,4923.32,4925.71,4923.11,4924.84,379,12,0
2026-01-23 10:44:00,4924.84,4926.18,4924.04,4925.3,466,12,0
2026-01-23 10:45:00,4925.27,4925.55,4920.71,4920.85,463,12,0
2026-01-23 10:46:00,4920.85,4921.12,4918.38,4919.63,593,12,0
2026-01-23 10:47:00,4919.63,4921.17,4917.59,4917.59,500,12,0
2026-01-23 10:48:00,4917.59,4920.54,4916.3,4916.35,610,12,0
2026-01-23 10:49:00,4916.35,4918.41,4916.02,4916.74,543,12,0
2026-01-23 10:50:00,4916.69,4917.83,4915.85,4917.38,306,12,0
2026-01-23 10:51:00,4917.38,4919.56,4916.95,4917.5,418,12,0
2026-01-23 10:52:00,4917.53,4917.53,4912.28,4912.28,454,12,0
2026-01-23 10:53:00,4912.28,4912.95,4908.78,4911.56,706,12,0
2026-01-23 10:54:00,4911.56,4917.97,4911.14,4913.84,600,12,0
2026-01-23 10:55:00,4913.87,4913.97,4911.52,4913.46,533,12,0
2026-01-23 10:56:00,4913.51,4913.86,4910.74,4911.65,517,12,0
2026-01-23 10:57:00,4911.65,4912.37,4909.17,4911.9,444,12,0
2026-01-23 10:58:00,4911.9,4912.95,4909.5,4910.09,524,12,0
2026-01-23 10:59:00,4910.08,4913.94,4909.5,4913.72,437,12,0
2026-01-23 11:00:00,4913.72,4919.83,4912.39,4918.9,749,12,0
2026-01-23 11:01:00,4918.88,4918.94,4913.57,4914.67,636,12,0
2026-01-23 11:02:00,4914.67,4917.42,4914.33,4916.7,437,12,0
2026-01-23 11:03:00,4916.71,4917.87,4914.5,4917.06,421,12,0
2026-01-23 11:04:00,4917.04,4917.86,4913.58,4914.19,399,12,0
2026-01-23 11:05:00,4914.15,4915.9,4911.21,4913.26,503,12,0
2026-01-23 11:06:00,4913.26,4914.9,4911.73,4912.4,490,12,0
2026-01-23 11:07:00,4912.39,4913.83,4911.8,4912.56,446,12,0
2026-01-23 11:08:00,4912.57,4914.98,4912.27,4913.34,413,12,0
2026-01-23 11:09:00,4913.34,4914.66,4912.03,4914.38,403,12,0
2026-01-23 11:10:00,4914.38,4914.9,4912.7,4913.21,445,12,0
2026-01-23 11:11:00,4913.21,4914.4,4910.21,4910.95,454,12,0
2026-01-23 11:12:00,4910.95,4911.73,4909.08,4911.34,403,12,0
2026-01-23 11:13:00,4911.34,4912.76,4909.62,4912.04,452,12,0
2026-01-23 11:14:00,4912.04,4913.71,4911.03,4911.98,391,12,0
2026-01-23 11:15:00,4911.98,4914.26,4911.23,4913.72,376,12,0
2026-01-23 11:16:00,4913.72,4914.63,4912.0,4912.06,365,12,0
2026-01-23 11:17:00,4912.06,4914.44,4911.92,4912.46,409,12,0
2026-01-23 11:18:00,4912.45,4912.49,4908.45,4909.54,477,12,0
2026-01-23 11:19:00,4909.54,4910.52,4905.37,4905.51,538,12,0
2026-01-23 11:20:00,4905.51,4913.31,4905.51,4912.2,687,12,0
2026-01-23 11:21:00,4912.16,4913.4,4911.08,4913.05,340,12,0
2026-01-23 11:22:00,4913.06,4914.56,4911.03,4913.53,502,12,0
2026-01-23 11:23:00,4913.49,4914.25,4911.65,4914.03,307,12,0
2026-01-23 11:24:00,4914.09,4914.14,4909.03,4909.63,397,12,0
2026-01-23 11:25:00,4909.62,4910.42,4906.41,4910.29,452,12,0
2026-01-23 11:26:00,4910.29,4911.72,4908.62,4909.17,515,12,0
2026-01-23 11:27:00,4909.17,4911.4,4907.12,4908.0,383,12,0
2026-01-23 11:28:00,4908.04,4909.31,4902.26,4902.47,633,12,0
2026-01-23 11:29:00,4902.47,4905.27,4899.39,4905.27,712,12,0
2026-01-23 11:30:00,4905.27,4907.22,4903.12,4907.12,501,12,0
2026-01-23 11:31:00,4907.12,4907.33,4905.45,4907.33,503,12,0
2026-01-23 11:32:00,4907.33,4912.1,4906.45,4912.0,443,12,0
2026-01-23 11:33:00,4912.0,4912.4,4908.5,4909.58,354,12,0
2026-01-23 11:34:00,4909.59,4911.83,4908.84,4911.22,372,12,0
2026-01-23 11:35:00,4911.22,4911.56,4909.24,4910.63,347,12,0
2026-01-23 11:36:00,4910.63,4910.69,4906.57,4907.37,424,12,0
2026-01-23 11:37:00,4907.37,4909.98,4907.36,4909.16,336,12,0
2026-01-23 11:38:00,4909.16,4913.46,4909.16,4912.92,379,12,0
2026-01-23 11:39:00,4912.92,4913.54,4911.91,4912.21,273,12,0
2026-01-23 11:40:00,4912.22,4915.63,4911.73,4915.35,335,12,0
2026-01-23 11:41:00,4915.36,4915.48,4913.1,4914.77,438,12,0
2026-01-23 11:42:00,4914.77,4915.45,4913.74,4913.74,493,12,0
2026-01-23 11:43:00,4913.81,4915.41,4913.45,4914.6,335,12,0
2026-01-23 11:44:00,4914.6,4917.79,4914.49,4916.74,686,12,0
2026-01-23 11:45:00,4916.74,4917.86,4914.46,4917.35,499,12,0
2026-01-23 11:46:00,4917.35,4917.48,4915.42,4916.24,340,12,0
2026-01-23 11:47:00,4916.24,4916.85,4914.35,4915.45,369,12,0
2026-01-23 11:48:00,4915.45,4915.67,4914.46,4915.52,381,12,0
2026-01-23 11:49:00,4915.52,4919.69,4914.87,4919.08,507,12,0
2026-01-23 11:50:00,4919.07,4921.54,4918.49,4919.89,414,12,0
2026-01-23 11:51:00,4919.89,4920.76,4918.82,4919.1,542,12,0
2026-01-23 11:52:00,4919.1,4919.51,4917.27,4917.68,325,12,0
2026-01-23 11:53:00,4917.68,4919.56,4917.51,4918.0,388,12,0
2026-01-23 11:54:00,4917.99,4919.69,4917.76,4919.39,280,12,0
2026-01-23 11:55:00,4919.4,4919.59,4918.06,4918.07,285,12,0
2026-01-23 11:56:00,4918.07,4919.18,4918.07,4919.18,241,12,0
2026-01-23 11:57:00,4919.18,4919.41,4917.59,4918.13,300,14,0
2026-01-23 11:58:00,4918.13,4918.46,4917.16,4918.37,288,12,0
2026-01-23 11:59:00,4918.38,4918.68,4917.57,4918.46,261,12,0
2026-01-23 12:00:00,4918.46,4920.76,4917.09,4920.32,380,12,0
2026-01-23 12:01:00,4920.32,4920.91,4920.09,4920.8,274,12,0
2026-01-23 12:02:00,4920.81,4922.43,4920.81,4922.33,340,12,0
2026-01-23 12:03:00,4922.39,4922.47,4920.24,4920.26,319,12,0
2026-01-23 12:04:00,4920.36,4921.62,4918.45,4918.7,374,12,0
2026-01-23 12:05:00,4918.69,4918.69,4915.91,4918.37,439,12,0
2026-01-23 12:06:00,4918.37,4918.53,4916.52,4916.93,337,12,0
2026-01-23 12:07:00,4916.93,4917.37,4915.63,4916.21,314,12,0
2026-01-23 12:08:00,4916.21,4920.43,4916.13,4920.43,435,12,0
2026-01-23 12:09:00,4920.44,4920.45,4918.58,4919.07,236,12,0
2026-01-23 12:10:00,4919.07,4919.76,4918.6,4919.09,227,12,0
2026-01-23 12:11:00,4919.09,4920.89,4919.09,4920.88,267,12,0
2026-01-23 12:12:00,4920.88,4921.84,4920.05,4920.33,253,12,0
2026-01-23 12:13:00,4920.33,4921.92,4920.11,4921.9,201,12,0
2026-01-23 12:14:00,4921.9,4921.99,4920.73,4921.26,218,12,0
2026-01-23 12:15:00,4921.32,4923.64,4921.32,4923.64,250,12,0
2026-01-23 12:16:00,4923.63,4923.97,4922.73,4923.38,333,12,0
2026-01-23 12:17:00,4923.38,4924.49,4923.05,4924.08,326,13,0
2026-01-23 12:18:00,4924.08,4925.17,4923.65,4924.61,267,12,0
2026-01-23 12:19:00,4924.61,4926.35,4924.43,4925.0,433,12,0
2026-01-23 12:20:00,4925.03,4925.55,4923.37,4925.01,345,12,0
2026-01-23 12:21:00,4925.01,4926.26,4924.85,4925.29,360,12,0
2026-01-23 12:22:00,4925.21,4925.21,4923.15,4924.1,281,14,0
2026-01-23 12:23:00,4924.1,4925.99,4924.1,4925.98,267,13,0
2026-01-23 12:24:00,4925.99,4926.37,4925.31,4926.02,271,12,0
2026-01-23 12:25:00,4926.02,4929.78,4926.02,4929.62,516,12,0
2026-01-23 12:26:00,4929.62,4931.21,4929.22,4930.93,578,12,0
2026-01-23 12:27:00,4930.93,4932.37,4930.04,4931.02,535,12,0
2026-01-23 12:28:00,4931.03,4932.09,4930.33,4930.97,501,14,0
2026-01-23 12:29:00,4930.97,4931.33,4928.09,4929.59,559,12,0
2026-01-23 12:30:00,4929.62,4930.46,4927.84,4927.93,446,12,0
2026-01-23 12:31:00,4927.92,4929.33,4927.92,4929.05,267,12,0
2026-01-23 12:32:00,4929.05,4929.05,4925.23,4927.42,428,12,0
2026-01-23 12:33:00,4927.42,4927.95,4926.9,4927.57,301,13,0
2026-01-23 12:34:00,4927.57,4927.8,4926.72,4926.96,176,12,0
2026-01-23 12:35:00,4927.0,4927.72,4925.21,4927.72,363,12,0
2026-01-23 12:36:00,4927.77,4928.49,4927.52,4927.82,308,12,0
2026-01-23 12:37:00,4927.82,4928.22,4925.92,4926.34,346,12,0
2026-01-23 12:38:00,4926.38,4927.23,4925.91,4926.68,198,14,0
2026-01-23 12:39:00,4926.68,4928.6,4926.54,4928.1,233,12,0
2026-01-23 12:40:00,4928.08,4928.97,4927.48,4927.54,215,13,0
2026-01-23 12:41:00,4927.54,4928.13,4927.32,4927.99,191,16,0
2026-01-23 12:42:00,4927.99,4928.97,4927.53,4927.78,204,12,0
2026-01-23 12:43:00,4927.78,4927.82,4925.96,4926.21,221,12,0
2026-01-23 12:44:00,4926.21,4928.34,4924.89,4928.04,345,12,0
2026-01-23 12:45:00,4928.08,4928.33,4925.94,4926.34,321,12,0
2026-01-23 12:46:00,4926.34,4926.36,4925.29,4925.32,220,12,0
2026-01-23 12:47:00,4925.32,4925.76,4924.43,4924.72,240,17,0
2026-01-23 12:48:00,4924.72,4926.09,4924.72,4926.07,224,12,0
2026-01-23 12:49:00,4926.08,4927.11,4925.85,4926.88,312,12,0
2026-01-23 12:50:00,4926.88,4928.06,4926.88,4927.64,281,13,0
2026-01-23 12:51:00,4927.64,4928.86,4927.4,4928.26,204,16,0
2026-01-23 12:52:00,4928.27,4928.99,4927.74,4928.97,217,16,0
2026-01-23 12:53:00,4928.98,4930.59,4928.96,4930.52,566,12,0
2026-01-23 12:54:00,4930.52,4930.79,4926.48,4928.2,616,12,0
2026-01-23 12:55:00,4928.38,4929.37,4928.25,4928.58,317,14,0
2026-01-23 12:56:00,4928.59,4929.4,4928.46,4929.11,313,12,0
2026-01-23 12:57:00,4929.14,4929.18,4927.48,4928.11,460,12,0
2026-01-23 12:58:00,4928.11,4928.26,4927.53,4928.13,280,17,0
2026-01-23 12:59:00,4928.14,4930.36,4928.11,4929.8,308,13,0
2026-01-23 13:00:00,4929.78,4929.96,4925.59,4925.9,316,12,0
2026-01-23 13:01:00,4925.9,4925.9,4921.53,4922.83,441,12,0
2026-01-23 13:02:00,4922.82,4922.84,4920.98,4922.71,295,12,0
2026-01-23 13:03:00,4922.71,4923.06,4919.52,4919.55,346,12,0
2026-01-23 13:04:00,4919.55,4920.83,4917.61,4918.85,530,12,0
2026-01-23 13:05:00,4918.85,4919.54,4917.23,4917.58,393,12,0
2026-01-23 13:06:00,4917.59,4919.35,4916.81,4917.98,399,12,0
2026-01-23 13:07:00,4917.98,4918.03,4916.12,4917.0,406,12,0
2026-01-23 13:08:00,4917.0,4919.39,4916.62,4916.82,329,12,0
2026-01-23 13:09:00,4916.82,4920.68,4916.37,4920.53,324,12,0
2026-01-23 13:10:00,4920.53,4920.53,4918.72,4919.46,395,12,0
2026-01-23 13:11:00,4919.46,4920.1,4918.84,4919.2,252,13,0
2026-01-23 13:12:00,4919.32,4921.12,4919.3,4920.94,306,12,0
2026-01-23 13:13:00,4920.94,4921.45,4919.88,4920.39,281,14,0
2026-01-23 13:14:00,4920.35,4920.41,4917.91,4918.54,306,12,0
2026-01-23 13:15:00,4918.54,4919.55,4913.73,4915.51,390,12,0
2026-01-23 13:16:00,4915.51,4915.79,4913.17,4914.07,402,12,0
2026-01-23 13:17:00,4914.07,4914.77,4912.21,4912.49,467,12,0
2026-01-23 13:18:00,4912.49,4915.43,4912.0,4915.13,451,12,0
2026-01-23 13:19:00,4915.19,4917.69,4915.19,4917.05,377,12,0
2026-01-23 13:20:00,4917.05,4917.28,4916.0,4916.41,299,12,0
2026-01-23 13:21:00,4916.39,4916.42,4914.6,4914.9,306,12,0
2026-01-23 13:22:00,4914.89,4915.45,4913.89,4915.41,367,12,0
2026-01-23 13:23:00,4915.41,4917.46,4913.9,4917.35,390,12,0
2026-01-23 13:24:00,4917.36,4919.61,4917.09,4919.49,410,12,0
2026-01-23 13:25:00,4919.49,4921.44,4919.0,4921.23,392,12,0
2026-01-23 13:26:00,4921.23,4921.28,4919.44,4920.17,308,12,0
2026-01-23 13:27:00,4920.18,4921.5,4920.09,4921.35,212,12,0
2026-01-23 13:28:00,4921.36,4921.93,4920.98,4921.23,228,13,0
2026-01-23 13:29:00,4921.23,4921.88,4920.6,4920.88,231,12,0
2026-01-23 13:30:00,4920.89,4921.81,4920.74,4920.93,193,12,0
2026-01-23 13:31:00,4920.95,4921.11,4919.81,4920.59,168,12,0
2026-01-23 13:32:00,4920.58,4921.6,4920.29,4921.44,230,17,0
2026-01-23 13:33:00,4921.44,4924.69,4921.37,4924.66,354,12,0
2026-01-23 13:34:00,4924.66,4924.7,4923.4,4923.68,224,19,0
2026-01-23 13:35:00,4923.68,4924.94,4923.42,4924.25,311,12,0
2026-01-23 13:36:00,4924.25,4924.96,4923.42,4924.15,250,12,0
2026-01-23 13:37:00,4924.16,4924.3,4923.0,4923.37,223,12,0
2026-01-23 13:38:00,4923.41,4924.52,4922.98,4923.1,244,12,0
2026-01-23 13:39:00,4923.1,4923.67,4922.47,4923.67,250,12,0
2026-01-23 13:40:00,4923.66,4924.33,4923.64,4924.11,195,13,0
2026-01-23 13:41:00,4924.1,4924.27,4923.7,4923.88,133,13,0
2026-01-23 13:42:00,4923.88,4924.92,4923.78,4924.59,189,12,0
2026-01-23 13:43:00,4924.51,4924.84,4923.83,4924.08,222,13,0
2026-01-23 13:44:00,4924.13,4924.49,4923.4,4923.46,123,15,0
2026-01-23 13:45:00,4923.5,4923.89,4922.44,4923.4,310,12,0
2026-01-23 13:46:00,4923.4,4923.8,4922.41,4923.24,235,12,0
2026-01-23 13:47:00,4923.31,4923.47,4922.6,4922.77,226,12,0
2026-01-23 13:48:00,4922.77,4924.65,4922.5,4924.59,233,12,0
2026-01-23 13:49:00,4924.62,4926.08,4924.49,4925.93,282,12,0
2026-01-23 13:50:00,4925.93,4925.99,4924.63,4925.42,288,13,0
2026-01-23 13:51:00,4925.39,4926.28,4925.22,4926.25,224,12,0
2026-01-23 13:52:00,4926.25,4926.25,4923.33,4924.02,305,12,0
2026-01-23 13:53:00,4924.03,4925.03,4923.42,4924.37,301,12,0
2026-01-23 13:54:00,4924.37,4924.62,4923.64,4923.97,239,12,0
2026-01-23 13:55:00,4924.11,4925.32,4923.94,4924.62,343,12,0
2026-01-23 13:56:00,4924.62,4925.18,4924.12,4924.9,310,14,0
2026-01-23 13:57:00,4924.89,4926.18,4924.46,4924.69,444,13,0
2026-01-23 13:58:00,4924.69,4925.19,4920.97,4922.63,480,12,0
2026-01-23 13:59:00,4922.63,4923.48,4922.55,4922.86,391,12,0
2026-01-23 14:00:00,4922.86,4924.08,4918.1,4924.03,828,12,0
2026-01-23 14:01:00,4924.03,4927.03,4923.45,4926.92,601,12,0
2026-01-23 14:02:00,4926.92,4930.7,4926.92,4930.51,709,12,0
2026-01-23 14:03:00,4930.49,4930.49,4928.27,4928.95,443,12,0
2026-01-23 14:04:00,4928.98,4930.91,4928.98,4930.42,476,12,0
2026-01-23 14:05:00,4930.42,4933.02,4929.4,4933.02,395,12,0
2026-01-23 14:06:00,4933.02,4933.6,4931.93,4933.14,513,12,0
2026-01-23 14:07:00,4933.14,4934.23,4931.39,4932.19,539,12,0
2026-01-23 14:08:00,4932.19,4933.82,4931.42,4933.63,424,12,0
2026-01-23 14:09:00,4933.59,4934.16,4932.75,4933.87,372,12,0
2026-01-23 14:10:00,4933.87,4934.33,4933.58,4933.58,246,12,0
2026-01-23 14:11:00,4933.59,4934.21,4933.49,4933.74,316,13,0
2026-01-23 14:12:00,4933.74,4934.11,4932.41,4933.59,375,12,0
2026-01-23 14:13:00,4933.59,4933.84,4932.94,4933.61,367,12,0
2026-01-23 14:14:00,4933.61,4934.02,4932.43,4934.01,343,12,0
2026-01-23 14:15:00,4934.01,4937.01,4933.57,4936.53,497,12,0
2026-01-23 14:16:00,4936.53,4936.96,4935.04,4935.45,356,12,0
2026-01-23 14:17:00,4935.45,4935.45,4932.64,4933.18,410,12,0
2026-01-23 14:18:00,4933.18,4933.18,4930.7,4930.85,419,12,0
2026-01-23 14:19:00,4930.85,4931.9,4930.58,4931.29,344,12,0
2026-01-23 14:20:00,4931.29,4932.49,4931.29,4931.8,329,12,0
2026-01-23 14:21:00,4931.8,4932.86,4930.98,4932.74,352,12,0
2026-01-23 14:22:00,4932.74,4934.93,4932.69,4934.32,483,12,0
2026-01-23 14:23:00,4934.33,4934.85,4934.09,4934.45,350,12,0
2026-01-23 14:24:00,4934.46,4934.47,4933.61,4933.95,271,14,0
2026-01-23 14:25:00,4933.97,4935.48,4933.47,4935.21,279,12,0
2026-01-23 14:26:00,4935.21,4935.71,4935.18,4935.67,139,18,0
2026-01-23 14:27:00,4935.66,4935.89,4934.42,4935.49,308,12,0
